show_id;type;title;director;cast;country;date_added;release_year;rating;duration;listed_in;description
s1614;TV Show;Dark Desire;;Maite Perroni, Erik Hayser, Alejandro Speitzer, María Fernanda Yepes, Jorge Poza, Regina Pavón, Paulina Matos, Leticia Huijara, Claudia Pineda, Esteban Soberanes, Claudia Ríos, Samantha Orozco, Fabián Merlo, Eligio Meléndez, Carmen Beato, Carlos Torres, Toño Valdés;Mexico;15/07/2020;2020;TV-MA;1 Season;Crime TV Shows, International TV Shows, Spanish-Language TV Shows;Married Alma spends a fateful weekend away from home that ignites passion, ends in tragedy and leads her to question the truth about those close to her.
s1615;Movie;Dark Forces;Bernardo Arellano;Tenoch Huerta, Eréndira Ibarra, Dale Carley, Ariane Pellicer, Johana Blendl, Dai Liparoti, Mauricio Aspe, Nick Zedd;Mexico;21/08/2020;2020;TV-MA;81 min;Horror Movies, Independent Movies, International Movies;In search of his sister, a renegade criminal seeks answers at a sordid hotel where he encounters a sinister guest and romances a mysterious waitress.
s1616;Movie;Dark Light;Padraig Reynolds;Jessica Madsen, Opal Littleton, Ed Brody, Kristina Clifford, Ben Sullivan, Gerald Tyler, Weston Meredith;United States;05/04/2020;2019;TV-MA;90 min;Horror Movies, Independent Movies, Sci-Fi & Fantasy;Implicated in her daughter's disappearance, a mother searches for answers when she returns to an old family home that may have an unwanted visitor.
s1618;Movie;Dark Places;Gilles Paquet-Brenner;Charlize Theron, Nicholas Hoult, Chloë Grace Moretz, Tye Sheridan, Sterling Jerins, Corey Stoll, Christina Hendricks, Drea de Matteo, Sean Bridgers, Andrea Roth;United States, United Kingdom, France;26/07/2018;2015;R;113 min;Dramas, International Movies, Thrillers;Years after surviving a brutal crime as a child, Libby Day comes to believe that the brother she testified against for committing it may be innocent.
s1620;TV Show;Dark Tourist;;;New Zealand;20/07/2018;2018;TV-MA;1 Season;Docuseries, International TV Shows;From a nuclear lake to a haunted forest, journalist David Farrier visits unusual – and often macabre – tourism spots around the world.
s1622;Movie;Darna Mana Hai;Prawal Raman;Aftab Shivdasani, Antara Mali, Boman Irani, Isha Koppikar, Nana Patekar, Raghuvir Yadav, Rajpal Yadav, Revathy, Saif Ali Khan, Sameera Reddy, Sanjay Kapoor, Shilpa Shetty, Sohail Khan, Vivek Oberoi;India;01/08/2019;2003;TV-MA;116 min;Horror Movies, International Movies, Thrillers;Stranded in a jungle when their car breaks down, six friends pass their time exchanging horror stories, unaware that they may be part of one themselves.
s1623;TV Show;Darr Sabko Lagta Hai;;Bipasha Basu;India;01/03/2018;2015;TV-MA;1 Season;International TV Shows, TV Horror, TV Thrillers;In this chilling horror anthology series, actress and model Bipasha Basu meets people who have had disconcerting paranormal experiences.
s1626;TV Show;Dating Around;;;;12/06/2020;2020;TV-MA;2 Seasons;Reality TV, Romantic TV Shows;In each episode of flirtations and fails, one real-life single navigates five blind dates. The mission: Find one match worthy of a second date.
s1630;TV Show;Dave Chappelle;Stan Lathan;Dave Chappelle;United States;21/03/2017;2017;TV-MA;1 Season;Stand-Up Comedy & Talk Shows, TV Comedies;Comedy icon Dave Chappelle makes his triumphant return to the screen with a pair of blistering, fresh stand-up specials.
s1631;TV Show;Dave Chappelle: Equanimity & The Bird Revelation;Stan Lathan;Dave Chappelle;United States;31/12/2017;2017;TV-MA;1 Season;Stand-Up Comedy & Talk Shows, TV Comedies;Comedy titan Dave Chappelle caps a wild year with two stand-up specials packed with scorching new material, self-reflection and tough love.
s1632;Movie;Dave Chappelle: Sticks & Stones;Stan Lathan;Dave Chappelle;United States;26/08/2019;2019;TV-MA;66 min;Stand-Up Comedy;Dave Chappelle takes on gun culture, the opioid crisis and the tidal wave of celebrity scandals in a defiant stand-up special filmed in Atlanta.
s1633;Movie;Dave Chappelle: The Kennedy Center Mark Twain Prize for American Humor;;;United States;31/03/2020;2020;TV-MA;85 min;Stand-Up Comedy;Dave Chappelle is awarded the prestigious Mark Twain Prize for American Humor in a star-studded ceremony from the Kennedy Center in Washington, D.C.
s1634;Movie;David Attenborough: A Life on Our Planet;Alastair Fothergill, Jonnie Hughes, Keith Scholey;David Attenborough;United States, United Kingdom;04/10/2020;2020;PG;84 min;Documentaries;A broadcaster recounts his life, and the evolutionary history of life on Earth, to grieve the loss of wild places and offer a vision for the future.
s1635;Movie;David Batra: Elefanten i rummet;David Batra, Jon Rudberg;David Batra;Sweden;01/04/2020;2020;TV-MA;77 min;Stand-Up Comedy;Swedish comedian David Batra gets personal as he playfully details the perks and pitfalls of being married to a recently resigned political leader.
s1636;Movie;David Brent: Life on the Road;Ricky Gervais;Ricky Gervais, Doc Brown, Tom Basden, Jo Hartley, Tom Bennett, Andrew Brooke, Nina Sosanya, Andy Burrows, Kevin Bishop, Roisin Conaty, Diane Morgan, Ashley McGuire, Alexander Arnold, Mandeep Dhillon;United Kingdom, United States;10/02/2017;2016;TV-MA;97 min;Comedies, International Movies;"With ""The Office"" long in the past, middling salesman David Brent ditches work and goes on tour with his rock band in a disastrous stab at stardom."
s1637;Movie;David Cross: Making America Great Again!;Alex Coletti;David Cross;United States;05/08/2016;2016;TV-MA;73 min;Stand-Up Comedy;Cross skewers Donald Trump, religious taboos and American swagger in a provocative night of comedy at the Paramount Theatre in Austin, Texas.
s1638;Movie;David Foster: Off the Record;Barry Avrich;David Foster;Canada;01/07/2020;2019;TV-MA;107 min;Documentaries, Music & Musicals;From child prodigy to iconic music producer, David Foster shares the stories behind his success with rare footage and interviews with his collaborators.
s1642;TV Show;Day and Night;;Pan Yueming, Wang Longzheng, Liang Yuen, Lü Xiaolin, Yin Shuyi, Hou Xuelong, Song Naigang;China;23/03/2018;2017;TV-MA;1 Season;Crime TV Shows, International TV Shows, TV Dramas;A detective assists with an investigation into a brutal mass murder case in which his twin brother is the prime suspect.
s1643;Movie;Day of the Dead: Bloodline;Hèctor Hernández Vicens;Johnathon Schaech, Sophie Skelton, Marcus Vanco, Jeff Gum, Lillian Blankenship, Ulyana Chan, Shari Watson, Atanas Srebrev;Bulgaria;05/04/2018;2018;R;91 min;Horror Movies, Independent Movies;A former medical student battles for survival against an evil human-zombie hybrid determined to destroy her, in this reimagining of the 1985 classic.
s1644;TV Show;Daybreak;;Colin Ford, Alyvia Alyn Lind, Sophie Simnett, Austin Crute, Cody Kearsley, Jeanté Godlock, Gregory Kasyan, Krysta Rodriguez, Matthew Broderick;United States;24/10/2019;2019;TV-MA;1 Season;TV Action & Adventure, TV Comedies, TV Horror;Living his best life in post-apocalyptic LA, a slacker strives to find the girl of his dreams while outwitting mindless ghouls and cliquish gangs.
s1645;TV Show;Days We Stared at the Sun;;Sean Huang, Chang Chia-yu, Wu Chien-ho, Teresa Daley, Yong Lea, Edison Song, Shan Cheng-ju, Iris Hu, Hsia Teng-hung;Taiwan;31/03/2018;2017;TV-MA;2 Seasons;International TV Shows, TV Dramas;A model student resorts to violence after witnessing greed and corruption wreak havoc on his life.
s1646;Movie;Dayveon;Amman Abbasi;"Devin Blackmon, Dontrell Bright, Kordell ""KD"" Johnson, Lachion Buckingham, Chasity Moore, Marquell Manning, Shavidee Trotter, Maurice Everett";United States;11/01/2018;2017;TV-MA;76 min;Dramas, Independent Movies;Following the shooting death of his older brother, a depressed and aimless 13-year-old boy falls in with a gang in rural Arkansas.
s1650;Movie;De Palma;Noah Baumbach, Jake Paltrow;Brian De Palma;United States;21/11/2018;2015;R;110 min;Documentaries;"Iconoclastic film director Brian DePalma takes a look back at the production of such classic movies as ""Carrie,"" ""Scarface"" and ""The Untouchables."""
s1651;Movie;Dead in a Week (Or Your Money Back);Tom Edmunds;Tom Wilkinson, Aneurin Barnard, Freya Mavor, Marion Bailey, Christopher Eccleston, Nigel Lindsay, Velibor Topic;United Kingdom;01/03/2019;2018;TV-MA;90 min;Comedies;After several failed attempts at taking his own life, a young man hires an aging assassin who’ll do anything to fend off retirement.
s1652;Movie;Dead Kids;Mikhail Red;Khalil Ramos, Vance Larena, Kelvin Miranda, Jan Silverio, Markus Paterson, Gabby Padilla, Sue Ramirez;Philippines, United States;01/12/2019;2019;TV-MA;94 min;Dramas, International Movies, Thrillers;A socially awkward teen bonds with a group of misfits who plot to abduct the school's arrogant rich kid – until their kidnapping scheme turns deadly.
s1653;TV Show;Dead Set;;Jaime Winstone, Andy Nyman, Kevin Eldon, Davina McCall, Warren Brown, Riz Ahmed, Beth Cordingly, Kathleen McDermott, Raj Ghatak;United Kingdom;01/09/2016;2008;TV-MA;1 Season;British TV Shows, TV Horror, TV Thrillers;While the housemates in the Big Brother house remain oblivious, fast-moving hordes of the undead decimate the studio compound.
s1654;TV Show;Dead to Me;;Christina Applegate, Linda Cardellini, James Marsden, Max Jenkins, Sam McCarthy, Luke Roessler, Edward Asner;United States;08/05/2020;2020;TV-MA;2 Seasons;TV Comedies, TV Dramas;A hotheaded widow searching for the hit-and-run driver who mowed down her husband befriends an eccentric optimist who isn't quite what she seems.
s1659;TV Show;Deadwind;;Pihla Viitala, Lauri Tilkanen, Jani Volanen, Tommi Korpela, Pirjo Lonka, Riku Nieminen, Pamela Tola, Jonna Järnefelt, Raimo Grönberg;Finland, Germany;01/07/2020;2020;TV-MA;2 Seasons;Crime TV Shows, International TV Shows, TV Dramas;Just months after a tragic loss, detective Sofia Karppi investigates the murder of a woman with ties to a Helsinki construction company.
s1660;TV Show;Deaf U;;;United States;09/10/2020;2020;TV-MA;1 Season;Docuseries;In this reality series, a tight-knit group of Deaf and hard of hearing students share their stories and explore life at Gallaudet University.
s1664;Movie;Dear Ex;Hsu Chih-yen, Mag Hsu;Roy Chiu, Hsieh Ying-xuan, Joseph Huang, Spark Chen;Taiwan;01/02/2019;2018;TV-MA;100 min;Comedies, Dramas, International Movies;A teen navigates a bitter feud between his willful mom and a free-spirited man, who's the lover and insurance beneficiary of his recently deceased dad.
s1665;TV Show;Dear My Friends;;Shin Gu, Kim Yeong-ok, Kim Hye-ja, Na Mun-hee, Ju Hyun, Youn Yuh-jung, Park Won-suk, Go Du-sim, Ko Hyun-jung;South Korea;01/06/2020;2016;TV-MA;1 Season;International TV Shows, Korean TV Shows, TV Dramas;Life is ever-delightful — and ever-challenging — for a group of friends in their twilight years as they rediscover themselves through love and family.
s1667;TV Show;Dear White People;;Logan Browning, Brandon P. Bell, DeRon Horton, Antoinette Robertson, John Patrick Amedori, Ashley Blaine Featherson, Marque Richardson, Giancarlo Esposito;United States;02/08/2019;2019;TV-MA;3 Seasons;TV Comedies, TV Dramas;"Students of color navigate the daily slights and slippery politics of life at an Ivy League college that's not nearly as ""post-racial"" as it thinks."
s1669;Movie;Death at a Funeral;Neil LaBute;Chris Rock, Martin Lawrence, Tracy Morgan, Danny Glover, James Marsden, Luke Wilson, Zoe Saldana, Regina Hall, Columbus Short, Peter Dinklage, Kevin Hart, Loretta Devine, Regine Nehy, Keith David, Ron Glass;United States;01/08/2020;2010;R;93 min;Comedies;When a Los Angeles family's patriarch dies, his dutiful eldest son plans the funeral – which becomes a fiasco thanks to a colorful cast of attendees.
s1672;Movie;Death House;Harrison Smith;Cody Longo, Cortney Palm, Adrienne Barbeau, Michael Berryman, Barbara Crampton, Sid Haig, Gunnar Hansen, Lindsay Hartley, Kane Hodder, Lloyd Kaufman, Camille Keaton, Bill Moseley, Tony Todd, Dee Wallace, Vincent Ward, Vernon Wells;United States;05/05/2019;2017;R;88 min;Horror Movies;Two federal agents battle through an army of rioting prisoners – and their sense of reality – inside a high-tech prison modeled after Dante’s Inferno.
s1673;Movie;Death Note;Adam Wingard;Willem Dafoe, Nat Wolff, Lakeith Stanfield, Margaret Qualley, Shea Whigham, Paul Nakauchi, Jason Liles;United States;25/08/2017;2017;TV-MA;100 min;Horror Movies, Thrillers;Light Turner finds a supernatural notebook and uses it to mete out death, attracting the attention of a detective, a demon and a girl in his class.
s1674;Movie;Death of Me;Darren Lynn Bousman;Maggie Q, Luke Hemsworth, Alex Essoe, Ingkarat Jaraswongkosol, Kelly B. Jones, Caledonia Burr;United States, Thailand;16/01/2021;2020;R;94 min;Horror Movies;With no memory of the previous night, a vacationing couple uncovers a disturbing personal video that inexplicably shows one of them killing the other.
s1675;Movie;Death Race: Beyond Anarchy;Don Michael Paul;Zach McGowan, Danny Glover, Frederick Koehler, Danny Trejo, Christine Marzano, Cassie Clare, Yennis Cheung, Lucy Aarden;United States, Bulgaria;02/10/2018;2017;R;111 min;Action & Adventure;"An ex-racecar driver is sent to a barbaric prison where, to get pardoned, he must defeat the inmate known as Frankenstein in a lethal ""Death Race."""
s1676;Movie;Death to 2020;Al Campbell, Alice Mathias;Samuel L. Jackson, Hugh Grant, Lisa Kudrow, Kumail Nanjiani, Tracey Ullman, Samson Kayo, Leslie Jones, Diane Morgan, Cristin Milioti, Joe Keery;United States;27/12/2020;2020;TV-MA;71 min;Comedies;"As the year we all want to end finally does, take a look back at 2020's mad glory in this comedic retrospective from the creators of ""Black Mirror."""
s1677;Movie;Deathgrip;Clay Porter;Brendan Fairclough, Olly Wilkins, Kyle Jameson, Andrew Neethling, Nico Vink, Ryan Howard, Sam Hill, Josh Bryceland, Brandon Semenuk;United Kingdom;01/03/2018;2017;TV-MA;53 min;International Movies, Sports Movies;Mountain bikers – including legend Brendan Fairclough – put their skills to the test and engage in daring feats set against vivid backdrops.
s1680;Movie;Deep;Julio Soto Gurpide;Justin Felbinger, Stephen Erza  Hughes, Lindsey Alena, Elisabeth Catherine Gray, Dwight Schultz, Anna Vocino;Spain, Belgium, Switzerland, United States, China, United Kingdom;23/11/2017;2017;PG;93 min;Children & Family Movies, Comedies;After accidentally trapping his family in their underwater home, a young octopus and his ocean-dwelling buddies search for help far across the sea.
s1681;TV Show;Deep Undercover Collection;;Dave B. Mitchell;United States;20/07/2018;2017;TV-MA;3 Seasons;Crime TV Shows, Docuseries;"Former FBI agent Joe Pistone, the real-life ""Donnie Brasco,"" hosts this series that reveals the true stories of undercover crime-fighting operations."
s1682;TV Show;Deep Water;;Noah Taylor, Yael Stone, Jeremy Lindsay Taylor, Danielle Cormack, Ben Oxenbould, Dan Spielman, Craig McLachlan, William McInnes, Olivia McNamara, John Brumpton, Simon Burke, Simon Elrahi, Victoria Haralabidou, Renee Lim, Julian Maroun, George Harrison Xanthis;Australia;01/07/2017;2016;TV-MA;1 Season;Crime TV Shows, International TV Shows, TV Dramas;Back in Bondi Beach, where she grew up, DC Tori Lustigman investigates a gay man's murder and finds a link to her brother's death decades earlier.
s1684;Movie;Deewangee;Anees Bazmee;Ajay Devgn, Akshaye Khanna, Urmila Matondkar, Farida Jalal, Vijayendra Ghatge;India;03/01/2020;2002;TV-MA;156 min;International Movies, Thrillers;Hired by a singer to defend her friend, who has been accused of murder, a formidable lawyer learns that the man he represents may not be innocent.
s1685;Movie;Def Comedy Jam 25;Louis J. Horvitz;Dave Chappelle, Steve Harvey, Cedric the Entertainer, Martin Lawrence, Tiffany Haddish, Katt Williams, Craig Robinson, D.L. Hughley, Eddie Griffin, J.B. Smoove, Joe Torry, Kid Capri, Mike Epps, Sheryl Underwood, Tracy Morgan, Deon Cole;United States;26/09/2017;2017;TV-MA;82 min;Stand-Up Comedy;"In this special live event, giants of stand-up come together to commemorate the 25th anniversary of Russell Simmons's groundbreaking ""Def Comedy Jam."""
s1686;Movie;Defiance;Edward Zwick;Daniel Craig, Liev Schreiber, Jamie Bell, Alexa Davalos, Allan Corduner, Mark Feuerstein, Tomas Arana, Jodhi May, Kate Fahy, Iddo Goldberg, George MacKay, Iben Hjejle, Martin Hancock, Jacek Koman, Ravil Isyanov;United States;27/11/2019;2008;R;137 min;Action & Adventure, Dramas;In this action-packed drama based on an extraordinary true story, four brothers protect more than 1,000 Jewish refugees during World War II.
s1691;Movie;Delhi Belly;Abhinay Deo;Imran Khan, Vir Das, Kunaal Roy Kapur, Poorna Jagannathan, Shenaz Treasury, Vijay Raaz, Paresh Ganatra, Rahul Singh;India;10/01/2021;2011;TV-MA;101 min;Action & Adventure, Comedies, International Movies;Three flatmates get involved in the shady business belonging to one roomie's fiancé, and discover that a global crime syndicate is gunning for them.
s1692;TV Show;Delhi Crime;;Shefali Shah, Rajesh Tailang, Rasika Dugal, Adil Hussain, Vinod Sharawat, Mridul Sharma, Gopal Dutt Tiwari, Anurag Arora, Gaurav Rana, Yashaswini Dayama;India;22/03/2019;2019;TV-MA;1 Season;Crime TV Shows, International TV Shows, TV Dramas;As Delhi reels in the aftermath of a gang rape, DCP Vartika Chaturvedi leads a painstaking search for the culprits. Based on the 2012 Nirbhaya case.
s1695;Movie;Delirium;Dennis Iliadis;Topher Grace, Genesis Rodriguez, Patricia Clarkson, Callan Mulvey, Robin Thomas, Daisy McCrackin;United States;01/09/2018;2018;R;96 min;Horror Movies, Thrillers;A man with a history of mental issues moves into his late parents' mansion and comes to suspect his new home may be haunted.
s1697;Movie;Demetri Martin: Live (At the Time);Jay Karas;Demetri Martin;United States;14/08/2015;2015;TV-MA;62 min;Stand-Up Comedy;"Demetri Martin brings his off-kilter take on acoustic guitar, hairless cats, color schemes, and the word ""nope"" to Washington in his original special."
s1698;Movie;Demetri Martin: The Overthinker;Jay Karas, Demetri Martin;Demetri Martin;United States;21/07/2019;2018;TV-MA;56 min;Stand-Up Comedy;With his signature one-liners and drawings, Demetri Martin muses on doughnut holes, dogs, sports bars, the alphabet's most aggressive letters and more.
s1701;Movie;Demonic;Will Canon;Maria Bello, Frank Grillo, Cody Horn, Dustin Milligan, Megan Park, Scott Mechlowicz, Aaron Yoo, Alex Goode, Terence Rosemore, Jesse Steccato;United States;10/08/2017;2015;R;83 min;Horror Movies, Independent Movies;When amateur ghost hunters visit an abandoned house, their investigation turns into a massacre, leaving questions for a detective and a psychologist.
s1702;Movie;Den of Thieves;Christian Gudegast;Gerard Butler, Pablo Schreiber, O'Shea Jackson Jr., 50 Cent, Meadow Williams, Maurice Compte, Brian Van Holt, Evan Jones, Mo McRae, Kaiwi Lyman;United States;01/05/2020;2018;R;140 min;Action & Adventure;A highly skilled crew of bank robbers plotting a heist at the supposedly impenetrable Federal Reserve faces off against an elite unit of L.A. cops.
s1703;Movie;Denis Leary: No Cure For Cancer;Ted Demme;Denis Leary;United States;08/08/2017;1992;R;62 min;Stand-Up Comedy;In the stand-up performance that made him a legend, comedian Denis Leary caustically holds forth on nonsmokers, vegetarians and other undesirables.
s1705;Movie;Deon Cole: Cole Hearted;Ryan Polito;Deon Cole;United States;08/10/2019;2019;TV-MA;70 min;Stand-Up Comedy;"Embracing his belief that comedy is the last raw form of expression, Deon Cole explains the right time to thank Jesus and the wrong time to say ""welp."""
s1706;Movie;DeRay Davis: How to Act Black;Marcus Raboy;DeRay Davis;United States;14/11/2017;2017;TV-MA;66 min;Stand-Up Comedy;Dynamic comic DeRay Davis hits the stage like a ball of fire, nailing the finer points of living, dating and handling show business as a black man.
s1707;TV Show;Derek;;Ricky Gervais, Kerry Godliman, Karl Pilkington, David Earl, Kay Noone, Tim Barlow, Arthur Nightingale, Sheila Collings, Margaret Towner, Barry Martin, Prem Modgil, Blanche Williams, Ninette Finch, Brett Goldstein, Ruth Bratt, Holli Dempsey;United Kingdom;05/04/2019;2015;TV-MA;3 Seasons;British TV Shows, International TV Shows, TV Comedies;Ricky Gervais created and stars in this heartwarming comedy-drama series as a loyal English nursing home caretaker who sees only the good in everyone.
s1708;Movie;Derren Brown: Miracle;;Derren Brown;United Kingdom;22/06/2018;2018;TV-MA;74 min;International Movies;"Illusionist Derren Brown reinvents the concept of ""faith healing” through a series of stunts that debunk the confines of fear, pain and disbelief."
s1709;Movie;Derren Brown: Sacrifice;;Derren Brown;;19/10/2018;2018;TV-MA;50 min;Movies;Illusionist Derren Brown concocts a psychological experiment in which he tries to manipulate an ordinary person into taking a bullet for a stranger.
s1710;Movie;Derren Brown: The Push;;Derren Brown;United Kingdom;27/02/2018;2018;TV-MA;69 min;Movies;Mentalist Derren Brown engineers an audacious social experiment demonstrating how manipulation can lead an ordinary person to commit an appalling act.
s1711;TV Show;Derry Girls;;Saoirse-Monica Jackson, Nicola Coughlan, Louisa Harland, Jamie-Lee O'Donnell, Dylan Llewellyn, Tara Lynne O'Neill, Kathy Kiera Clarke, Tommy Tiernan, Ian McElhinney, Siobhan McSweeney;United Kingdom;02/08/2019;2019;TV-MA;2 Seasons;British TV Shows, International TV Shows, TV Comedies;Amidst the political conflict of Northern Ireland in the 1990s, five high school students square off with the universal challenges of being a teenager.
s1712;TV Show;Designated Survivor;;Kiefer Sutherland, Natascha McElhone, Maggie Q, Kal Penn, Adan Canto, Italia Ricci, LaMonica Garrett, Tanner Buchanan, Ben Lawson, Paulo Costanzo, Zoe McLellan;United States;07/06/2019;2019;TV-MA;3 Seasons;Crime TV Shows, TV Dramas, TV Thrillers;America's fate rests in the hands of a low-level official after an attack on Washington decimates the government in this gripping political thriller.
s1714;Movie;Desire;Diego Kaplan;Carolina Ardohain, Mónica Antonópulos, Guilherme Winter, Juan Sorini, Andrea Frigerio;Argentina;21/12/2017;2017;TV-MA;94 min;Dramas, International Movies, Romantic Movies;A young woman arrives at her estranged sister's wedding to mend fences but falls prey to lust when she meets the groom.
s1715;Movie;Desolate;Frederick Cipoletti;Will Brittain, Callan Mulvey, Tyson Ritter, Bill Tangradi, Natasha Bassett, James Russo, Jonathan Rosenthal, Juston Street, Mark Kassen, Takuya Iba, Michael Rhys Kan, Jack Conley, Trieu Tran;;06/02/2020;2018;TV-MA;88 min;Dramas, Thrillers;In a severe, drought-ravaged dystopia, the youngest of a farm family starts a quest for revenge after his brothers betray him and leave him for dead.
s1716;Movie;Desolation;Sam Patton;Jaimi Paige, Alyshia Ochse, Toby Nichols, Claude Duhamel;United States;08/05/2018;2017;TV-MA;76 min;Horror Movies, Thrillers;Along with her son and best friend, a grieving widow hikes into the woods to scatter her late husband's ashes, only to discover they're being stalked.
s1717;Movie;Desperados;LP;Nasim Pedrad, Anna Camp, Lamorne Morris, Heather Graham, Robbie Amell, Sarah Burns, Jessica Chaffin;United States;03/07/2020;2020;TV-MA;107 min;Comedies, Romantic Movies;After drunkenly sending a cringeworthy email, hopeless romantic Wes heads to Mexico with her best friends to erase the note before her new love reads it.
s1718;Movie;Despido Procedente;Lucas Figueroa;Imanol Arias, Darío Grandinetti, Hugo Silva, Luis Luque, Miguel Ángel Solá, Tomás Pozzi, Valeria Alonso;Argentina, Spain;01/05/2018;2017;TV-MA;90 min;Comedies, International Movies;A Spaniard working in Argentina sees his life upended after accidentally giving bad directions to a passerby, who demands compensation for the error.
s1719;Movie;Despite Everything;Gabriela Tagliavini;Blanca Suárez, Macarena García, Amaia Salamanca, Belén Cuesta, Maxi Iglesias, Juan Diego, Joaquín Climent, Carlos Bardem, Emilio Gutiérrez Caba, Tito Valverde, Teresa Rabal, Rossy de Palma, Marisa Paredes;Spain;03/05/2019;2019;TV-MA;79 min;Comedies, International Movies, Romantic Movies;After their mother's death, four sisters learn a shocking family secret and embark on an adventure to discover the truth about their genealogy.
s1721;TV Show;Detention;Su I-Hsuan, Chuang Shiang-an, Liu Yi;Li Lingwei, Han Ning, Huang Guanzhi, Jack Yao, Hsia Teng-hung, David Chao, Luo Guanxu, Wu Kunda, Serena Fang, Carol Cheng, Chang Han;Taiwan;05/12/2020;2020;TV-MA;1 Season;International TV Shows, TV Dramas, TV Horror;A tormented student uncovers unsettling secrets at her remote high school as betrayal and a paranormal encounter upend her life.
s1723;Movie;Detour;Christopher Smith;Tye Sheridan, Bel Powley, Emory Cohen, Gbenga Akinnagbe, Jared Abrahamson, John Lynch, Stephen Moyer;United Kingdom, South Africa;25/05/2017;2016;R;97 min;Thrillers;Convinced his stepfather caused the crash that left his mother in a coma, a law student drunkenly agrees to his murder, then can't rescind the deal.
s1724;Movie;Deuces;Jamal Hill;Larenz Tate, Meagan Good, Lance Gross, Antonique Smith, La La Anthony, Rick Gonzalez, Rotimi, Andra Fuller;United States;01/04/2017;2016;TV-MA;88 min;Dramas;Assigned to go undercover to take down an impenetrable crime ring, a detective finds himself falling under the sway of its enigmatic leader.
s1725;Movie;Dev.D;Anurag Kashyap;Abhay Deol, Mahie Gill, Kalki Koechlin, Sindbad Phgura, Ammo 'Too Sweet', Jimi the Quiff, Parakh Madan;India;01/10/2018;2009;TV-MA;137 min;Dramas, International Movies, Romantic Movies;Because they come from different castes, the son of a tax collector and his true love are not allowed to marry, sending them down divergent paths.
s1727;Movie;Devil's Bride;Saara Cantell;Tuulia Eloranta, Magnus Krepper, Elin Petersdottir, Claes Malmberg, Kaija Pakarinen, Antti Reini, Lauri Tanskanen, Johanna af Schultén, Maria Sid, Pirkko Hämäläinen, Sonja Halla-aho;Finland, Sweden, Norway, Latvia, Germany;01/06/2017;2016;TV-MA;108 min;Dramas, International Movies;On a small Finnish island in 1666, a teenage girl in love with a married fisherman becomes the center of a tragic witch hunt and power struggle.
s1728;Movie;Devil's Gate;Clay Staub;Amanda Schull, Milo Ventimiglia, Shawn Ashmore, Bridget Regan, Jonathan Frakes, Sarah Constible, Spencer Drever, Javier Botet;Canada;16/07/2020;2017;TV-MA;94 min;Horror Movies, Sci-Fi & Fantasy, Thrillers;Seeking a missing woman in North Dakota, an FBI agent and a sheriff focus on her religious zealot husband but discover something far more sinister.
s1729;TV Show;Devilman Crybaby;Masaaki Yuasa;Kouki Uchiyama, Ayumu Murase, Megumi Han, Ami Koshimizu, Atsuko Tanaka, Rikiya Koyama, Avu-chan, Kenjiro Tsuda, KEN THE 390, Subaru Kimura, Young Dais, Hannya, AFRA;Japan;05/01/2018;2018;TV-MA;1 Season;Anime Series, International TV Shows, TV Horror;With demons reawakened and humanity in turmoil, a sensitive demon-boy is led into a brutal, degenerate war against evil by his mysterious friend, Ryo.
s1732;TV Show;Dexter;;Michael C. Hall, Jennifer Carpenter, David Zayas, James Remar, C.S. Lee, Lauren Vélez, Desmond Harrington, Julie Benz, Christina Robinson, Geoff Pierson;United States;01/01/2018;2013;TV-MA;8 Seasons;Crime TV Shows, TV Dramas, TV Mysteries;By day, mild-mannered Dexter is a blood-spatter analyst for the Miami police. But at night, he is a serial killer who only targets other murderers.
s1740;Movie;Dhobi Ghat (Mumbai Diaries);Kiran Rao;Aamir Khan, Monica Dogra, Kriti Malhotra, Prateik, Aasha Pawar, Jyoti Pawar, Norma Lobo, Kitu Gidwani, Danish Husain, Jehan Manekshaw;India;10/01/2021;2010;TV-MA;102 min;Dramas, International Movies;In this intimate drama, circumstances draw together four people from different castes – which would normally preclude them from forming friendships.
s1743;TV Show;Diablero;;Christopher Von Uckermann, Horacio García Rojas, Gisselle Kuri, Fátima Molina, Dolores Heredia, Humberto Busto, Quetzalli Cortés, Alexa Martin, Flavio Medina, Dulce Neri, Mariana Botas;Mexico;31/01/2020;2020;TV-MA;2 Seasons;International TV Shows, Spanish-Language TV Shows, TV Action & Adventure;When a young girl goes missing in a big city, a desperate priest joins a demon hunter and his motley crew on an otherworldly mission to find her.
s1745;TV Show;Diamond City;;Noxee Maqashalala, Angela Sithole, Nambitha Ben-Mazwi, Thabang Molaba, Lehlohonolo Makoko, Ilse Klink, Makgano Mamabolo, Tshepo Maseko;;18/12/2020;2019;TV-MA;1 Season;Crime TV Shows, International TV Shows, TV Dramas;A prominent prosecuting attorney must defend her innocence — and her life — when she's set up and sent to prison as she investigates a conspiracy.
s1753;Movie;Die Ontwaking;Johnny Breedt;Gys de Villiers, Juanita de Villiers, Gérard Rudolf, Paul Eilers, Pete Spyropoulos, Jaco Muller, Armand Aucamp, Christine Tesco;South Africa;24/01/2020;2015;TV-MA;90 min;International Movies, Thrillers;An inexperienced murder detective joins a desperate search for a deranged serial killer who possesses a deep obsession with young women’s skin.
