show_id;type;title;director;cast;country;date_added;release_year;rating;duration;listed_in;description
s5974;TV Show;Tales of the City (1993);;Olympia Dukakis, Donald Moffat, Laura Linney, Marcus D'Amico, Billy Campbell, Thomas Gibson, Paul Gross, Barbara Garrick, Chloe Webb, Nina Foch, Parker Posey, Stanley DeSantis;United Kingdom, United States;28/06/2019;1993;TV-MA;1 Season;TV Dramas;In 1976, naive Mary Ann Singleton moves to San Francisco and finds a new family in her bohemian landlady and the eclectic residents at 28 Barbary Lane.
s5977;Movie;Tallulah;Sian Heder;Ellen Page, Allison Janney, Tammy Blanchard, Evan Jonigkeit, Uzo Aduba, John Benjamin Hickey, David Zayas, Zachary Quinto, Fredric Lehne;United States;29/07/2016;2016;TV-MA;112 min;Dramas, Independent Movies;While searching for her ex-boyfriend, a young drifter impulsively kidnaps a baby from a neglectful mother and pretends the child is her own.
s5978;Movie;Tamanchey;Navneet Behal;Nikhil Dwivedi, Richa Chadha, Damandeep Singh Baggan, Vijay Pande, Talib Mehdi, Tushar Phulke, Mahesh Gupta, Prasad Labhe;India;15/10/2017;2014;TV-MA;111 min;Action & Adventure, International Movies, Romantic Movies;A man and a woman on the run from the law are drawn to each other through the common bond of their mutual dependency.
s5980;Movie;Tanda Tanya;Hanung Bramantyo;Reza Rahadian, Revalina S. Temat, Rio Dewanto, Agus Kuncoro Adi, Endhita, Hengky Solaiman, Edmay Solaiman, Dedi Soetomo, M Ibrahim;;14/01/2021;2011;TV-MA;102 min;Dramas, International Movies;In a story of interconnected lives, three families of different religious faiths navigate conflicting beliefs, hardships and other struggles.
s5982;Movie;Tango Feroz;;;Argentina, Spain;15/07/2018;1993;TV-MA;124 min;Classic Movies, Dramas, International Movies;One of the first rock stars in Argentina, Tango leads a full life during an era of social unrest – one of both glory and despair.
s5984;Movie;Taramani;Ram;Andrea Jeremiah, Anjali, Vasanth Ravi, Adrian Knight Jesly, Azhagamperumal, Lizzie Antony, Nivas Adithan, Abhishek D Shah;India;01/01/2019;2017;TV-MA;148 min;Dramas, Independent Movies, International Movies;A traditional man and an independent woman share a connection, but they must learn to navigate their vastly different experiences and expectations.
s5987;Movie;Tarif de nuit;Julien Seri;Jonathan Howard, Jonathan Demurger, Fanny Valette, Jess Liaudin;France;01/03/2018;2015;TV-MA;81 min;International Movies, Thrillers;A night out in Paris quickly unravels when two friends provoke the wrong taxi driver, who's after something bigger than cab fare.
s5992;Movie;Tatu;Don Omope;Rahama Sadau, Sambasa Nzeribe, Segun Arinze, Gabriel Afolayan, Desmond Elliot, Funlola Aofiyebi, Toyin Aimakhu, Stephen Demian, Afeez Oyetoro, Oludara Egerton Shyngle;Nigeria;18/10/2019;2017;TV-MA;101 min;Action & Adventure, Dramas, International Movies;Doubting her future as a nun, a woman attempts to have a child, triggering a mystic tribal prophecy that could force her to make a godly sacrifice.
s5993;Movie;TAU;Federico D'Alessandro;Maika Monroe, Ed Skrein, Gary Oldman;United States;29/06/2018;2018;R;98 min;Sci-Fi & Fantasy, Thrillers;Kidnapped by an inventor who uses her as a test subject to perfect his robotic AI, a street-smart young woman tries to escape her high-tech prison.
s5994;Movie;Taxi Ballad;Daniel Joseph;Talal El-Jordi, Karina Logue, Badih Abou Chakra, Tariq Tamim, Omar Mikati, Hiam Abou Chedid, Mahmoud Mabsout, Aida Sabra;Lebanon, United States, United Arab Emirates;19/10/2020;2012;TV-MA;81 min;Dramas, International Movies;A taxi driver new to Beirut forms an unlikely bond with a bored American Pilates instructor who loves hearing him tell stories about his past.
s5995;Movie;Taxi Driver;Martin Scorsese;Robert De Niro, Jodie Foster, Cybill Shepherd, Peter Boyle, Albert Brooks, Leonard Harris, Harvey Keitel, Murray Moston, Richard Higgs, Victor Argo;United States;01/04/2020;1976;R;114 min;Classic Movies, Dramas, Thrillers;Enraged by New York's moral rot and urban decay, an unhinged cab driver goes mad, plotting an assassination and saving a teen sex worker.
s5996;TV Show;Tayee;;Amr Youssef, Amr Abdel Guelil, Saba Mubarak;Egypt;05/02/2019;2018;TV-MA;1 Season;International TV Shows, TV Dramas;An Egyptian doctor becomes a police informant and uses his rare gift of tracking ancient artifacts in the smuggling business.
s5998;Movie;Taylor Tomlinson: Quarter-Life Crisis;Marcus Raboy;Taylor Tomlinson;United States;03/03/2020;2020;TV-MA;61 min;Stand-Up Comedy;She's halfway through her 20s — and she's over it. Too old to party, too young to settle down, comedian Taylor Tomlinson takes aim at her life choices.
s6003;Movie;Team Foxcatcher;Jon Greenhalgh;;United States;29/04/2016;2016;TV-MA;91 min;Documentaries, Sports Movies;With never-before seen home video, this film recounts the paranoid downward spiral of John E. du Pont and the murder of Olympic wrestler Dave Schultz.
s6005;Movie;Tears of the Sun;Antoine Fuqua;Bruce Willis, Monica Bellucci, Cole Hauser, Eamonn Walker, Johnny Messner, Nick Chinlund, Charles Ingram, Paul Francis, Chad Smith, Tom Skerritt, Malick Bowens, Awaovieyi Agie;United States;01/01/2019;2003;R;121 min;Action & Adventure, Dramas;A Navy SEAL is sent to a war-torn African jungle to rescue a doctor, only to realize he must also save the refugees in the physician's care.
s6009;Movie;Teen Aur Aadha;Dar Gai;Zoya Hussain, Suhasini Mulay, Jim Sarbh, Aarya Dave, Anjum Rajabali, M.K. Raina;India;29/04/2019;2018;TV-MA;119 min;Dramas, Independent Movies, International Movies;At a 50-year-old house that served as a school, a brothel, and now a home, tales unfold of the residents who have lived there, longing for an escape.
s6012;TV Show;Teenage Bounty Hunters;;Anjelica Bette Fellini, Maddie Phillips, Kadeem Hardison, Virginia Williams, Mackenzie Astin, Shirley Rumierk, Myles Evans, Devon Hales, Spencer House, Eric Graise, Charity Cervantes, Wynn Everett, Method Man;United States;14/08/2020;2020;TV-MA;1 Season;Crime TV Shows, TV Comedies, TV Dramas;Twin sisters Sterling and Blair balance teen life at an elite Southern high school with an unlikely new career as butt-kicking bounty hunters.
s6013;Movie;Teenage Cocktail;John Carchietta;Nichole Bloom, Fabianne Therese, Michelle Borth, Pat Healy, AJ Bowen, Joshua Leonard;United States;15/01/2017;2016;TV-MA;89 min;Dramas, Independent Movies, LGBTQ Movies;Two teen girls form an intense bond and launch a lucrative webcam business, leading them to a dangerous encounter with a middle-aged married man.
s6018;Movie;Tell Me Who I Am;Ed Perkins;;United Kingdom;18/10/2019;2019;TV-MA;86 min;Documentaries;In this documentary, Alex trusts his twin, Marcus, to tell him about his past after he loses his memory. But Marcus is hiding a dark family secret.
s6020;Movie;Temple;Michael Barrett;Logan Huffman, Natalia Warner, Brandon Sklenar, Naoto Takenaka, Asahi Uchida, Mei Kurokawa, Hisashi Miyazawa, Miho Tamaki, Seiki Chiba, Yoshimi Tachi;Japan, United States;02/12/2017;2017;TV-MA;78 min;Horror Movies, Independent Movies;Three unsuspecting American tourists visit a mysterious mountain shrine in Japan despite uncanny warnings from local inhabitants to stay away.
s6021;Movie;Temporada de Caza;Natalia Garagiola;Germán Palacios, Lautaro Bettoni, Boy Olmi, Rita Pauls, Pilar Benitez Vibart, Diana Szeinblum;Argentina, France, United States, Germany, Qatar;15/07/2018;2017;TV-MA;108 min;Dramas, International Movies;Animosity gives way to love and forgiveness when an angry teenager reunites with his estranged biological father in the wilds of Patagonia.
s6022;Movie;Ten Years;Jevons Au, Zune Kwok, Chow Kwun-wai, Ng Ka-Leung, Wong Fei-Pang;Wong Jing, Lau Ho-Chi, Leung Kin-Ping;Hong Kong;12/02/2019;2015;TV-MA;102 min;Dramas, Independent Movies, International Movies;Five shorts reveal a fictional Hong Kong in 2025, depicting a dystopian city where residents and activists face crackdowns under iron-fisted rule.
s6025;Movie;Term Life;Peter Billingsley;Vince Vaughn, Hailee Steinfeld, Jonathan Banks, Bill Paxton, Mike Epps, Jordi Mollà, William Levy, Jon Favreau, Taraji P. Henson, Shea Whigham, Cain Velasquez;United States;16/02/2020;2016;R;93 min;Dramas, Thrillers;After a botched job, a heist mastermind must run from gangsters and stay alive long enough for his daughter to benefit from his life insurance policy.
s6026;Movie;Terminator 3: Rise of the Machines;Jonathan Mostow;Arnold Schwarzenegger, Nick Stahl, Claire Danes, Kristanna Loken, David Andrews, Mark Famiglietti, Earl Boen, Moira Sinise, Chopper Bernet, Christopher Lawford;United States, Germany, United Kingdom;01/01/2020;2003;R;109 min;Action & Adventure, Sci-Fi & Fantasy;Ten years after John Connor saved Earth from Judgment Day, he encounters T-X, a robotic assassin ordered to finish what T-1000 started.
s6027;Movie;Terminator Salvation;McG;Christian Bale, Sam Worthington, Moon Bloodgood, Helena Bonham Carter, Anton Yelchin, Jadagrace, Bryce Dallas Howard, Common, Jane Alexander, Michael Ironside;United States, Germany, United Kingdom, Italy;01/01/2020;2009;PG-13;115 min;Action & Adventure, Sci-Fi & Fantasy;All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against increasingly dominating militaristic robots.
s6032;TV Show;Terrace House: Tokyo 2019-2020;;You, Reina Triendl, Yoshimi Tokui, Azusa Babazono, Ryota Yamasato, Shono Hayama;Japan;10/08/2020;2019;TV-MA;2 Seasons;International TV Shows, Reality TV;Six strangers share a fabulous house in Tokyo, looking for love while living under the same roof. With no script, what happens next is all up to them.
s6033;Movie;Terrifier;Damien Leone;Jenna Kanell, Samantha Scaffidi, David Howard Thornton, Catherine Corcoran, Pooya Mohseni, Matt McAllister, Katie Maguire, Gino Cafarelli, Cory DuVal, Michael Leavy;United States;01/09/2018;2017;TV-MA;84 min;Horror Movies, Independent Movies, Thrillers;On Halloween night, inside a dilapidated apartment building, Art the Clown stalks his victims, slicing and slaughtering in terrifying silence.
s6034;TV Show;Terrorism Close Calls;;;United States, Czech Republic;26/10/2018;2018;TV-MA;1 Season;Crime TV Shows, Docuseries, International TV Shows;Law enforcement officials look back on attempted terrorist attacks that were thwarted in the nick of time.
s6036;Movie;Tezz;Priyadarshan;Anil Kapoor, Ajay Devgn, Boman Irani, Kangna Ranaut, Zayed Khan, Mallika Sherawat, Avika Gor, Dominic Power, Sameera Reddy, Mohanlal;United Kingdom, India;01/12/2017;2012;TV-MA;121 min;Action & Adventure, International Movies, Music & Musicals;This high-octane thriller tells the story of a man on a mission to reclaim what was taken from him and the agent who's determined to stop him.
s6039;TV Show;Thackeray;;;India;25/05/2019;2019;TV-MA;1 Season;TV Shows;From controversial cartoonist to powerful Mumbai politician, this biopic maps the meteoric rise of far-right Shiv Sena party founder, Bal Thackeray.
s6045;Movie;That Thing Called Tadhana;Antoinette Jadaone;Angelica Panganiban, JM de Guzman;Philippines;07/03/2019;2015;TV-MA;91 min;Dramas, International Movies, Romantic Movies;A devastating breakup with her boyfriend may be the start of a new beginning for Mace, thanks to an adventurous and kind stranger named Anthony.
s6046;TV Show;That Winter, the Wind Blows;;Zo In-sung, Song Hye-kyo, Kim Bum, Jung Eun-ji, Bae Jong-ok, Young-hoon Kim;South Korea;01/04/2019;2013;TV-MA;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows;Seeing the chance to enrich himself by deceiving a blind heiress, clever con man Oh Soo just does what comes naturally – but his plans soon change.
s6049;Movie;The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared;Felix Herngren, Måns Herngren;Robert Gustafsson, Jens Hultén, Caroline Boulton, Colin McFarlane, Cory Peterson, Jay Simpson, David Schaal;Sweden;25/04/2017;2016;TV-MA;108 min;Comedies, International Movies;In need of money, an eccentric ex-spy and his younger octogenarian partner embark on an international quest for a valuable Soviet soda formula.
s6050;Movie;The 12th Man;Harald Zwart;Thomas Gullestad, Jonathan Rhys Meyers, Marie Blokhus, Mads Sjøgård Pettersen, Vegar Hoel, Håkon T. Nielsen, Eirik Risholm Velle, Daniel Frikstad, Eric Dirnes, Alexander Zwart;Norway;31/10/2020;2018;TV-MA;130 min;Action & Adventure, Dramas, International Movies;Based on true events, this story follows a Norwegian saboteur’s harrowing struggle to reach safety after escaping a Nazi attack during World War II.
s6051;TV Show;The 2000s;;;United States;19/02/2019;2018;TV-MA;1 Season;Docuseries;Examine the triumphs, tragedies, cultural shifts and technological leaps that occurred during the millennium's first decade.
s6052;Movie;The 24 Hour War;Nate Adams, Adam Carolla;;United States;15/11/2019;2016;TV-MA;100 min;Documentaries, Sports Movies;An intense rivalry between Henry Ford II of the Ford Motor Company and Enzo Ferrari results in the most epic showdown in racing history.
s6053;Movie;The 2nd;Brian Skiba;Ryan Phillippe, Casper Van Dien, Jack Griffo, Lexi Simonsen, Richard Burgi, William Katt, Samaire Armstrong, William McNamara, Jacob Grodnik;United States;30/11/2020;2020;TV-MA;93 min;Action & Adventure;A Secret Service agent is drawn into a terrorist plot when his son's classmate, the daughter of a Supreme Court Justice, is targeted for kidnapping.
s6054;Movie;The 3rd Eye;Rocky Soraya;Jessica Mila, Denny Sumargo, Citra Prima, Bianca Hello, Epy Kusnandar, Anita Hara, Derry Drajat, Voke Victoria, Shofia Shireen, Afdhal Yusman;Indonesia;28/09/2018;2018;TV-MA;108 min;Horror Movies, International Movies;When her little sister claims she sees the dead, Alia consults a psychic, who opens her own eyes to the vengeful ghosts haunting their childhood home.
s6055;Movie;The 3rd Eye 2;Rocky Soraya;Jessica Mila, Bianca Hello, Nabilah Ayu, Sophia Latjuba, Jeremy Thomas;Indonesia;13/06/2019;2019;TV-MA;117 min;Horror Movies, International Movies;Working in an orphanage, Alia meets teen Nadia, who says she hears a strange voice in the walls. When they try to find the source, things go very wrong.
s6056;TV Show;The 43;;Paco Ignacio Taibo II;;15/02/2019;2019;TV-MA;1 Season;Crime TV Shows, Docuseries, International TV Shows;This docuseries disputes the Mexican government's account of how and why 43 students from Ayotzinapa Rural Teachers' College vanished in Iguala in 2014.
s6058;Movie;The 4th Company;Mitzi Vanessa Arreola, Amir Galvan Cervera;Adrian Ladron, Andoni Gracia, Hernán Mendoza, Gabino Rodríguez, Darío T. Pie, Manuel Ojeda;Mexico, Spain;06/04/2018;2016;TV-MA;117 min;Action & Adventure, Dramas, International Movies;In a violent prison in 1970s Mexico, a young inmate lands a spot on a football team that doubles as an enforcer squad for a corrupt administration.
s6059;Movie;The 9th Precinct;Ding-Lin Wang;Roy Chiu, Chia-Chia Peng, Wen Chen-ling, Eugenie Liu, Yeo Yann Yann;Taiwan;13/12/2019;2019;TV-MA;95 min;International Movies, Thrillers;An idealistic cop joins an underground police unit and battles ghoulish forces threatening the balance between the human and the supernatural realms.
s6061;Movie;The Accidental Spy;Roger Russell;Ramsey Nouah, Christine Allado, Ayo Makun, Emmanuel Edunjobi, Thenjiwe Moseley, Miguel A. Núñez Jr., Bucci Franklin;Nigeria;29/11/2019;2017;TV-MA;104 min;Action & Adventure, Comedies, International Movies;Nursing a broken heart, an IT specialist moves to London to audition for a reality TV show that unexpectedly turns into a real-life cartel drama.
s6063;Movie;The Adderall Diaries;Pamela Romanowsky;James Franco, Ed Harris, Amber Heard, Jim Parrack, Timothée Chalamet, Wilmer Valderrama, Cynthia Nixon, Christian Slater, Michael Cristofer, Danny Flaherty, Adam LeFevre;United States;15/07/2018;2015;R;87 min;Dramas, Thrillers;Author Stephen Elliott has a problem separating his own life from incidents in the life of a convicted murderer about whom he's writing a book.
s6071;Movie;The Aerial;Esteban Sapir;Rafael Ferro, Sol Moreno, Jonathan Sandor, Alejandro Urdapilleta, Julieta Cardinali, Florencia Raggi, Valeria Bertuccelli, Raúl Hochman, Ricardo Merkin, Carlos Piñeyro;Argentina;01/04/2018;2007;TV-MA;99 min;Dramas, International Movies, Sci-Fi & Fantasy;In the City Without a Voice, only faceless singer the Voice can still vocalize. Everyone else has lost the power of speech as they let Mr. TV's broadcasts speak for them. But when Mr. TV kidnaps the Voice, things change.
s6073;Movie;The After Party;Ian Edelman;Kyle Harvey, Harrison Holzer, Teyana Taylor, Shelley Hennig, Wiz Khalifa, Blair Underwood, Jordan Rock, Amin Joseph, Andy Buckley, Jamie Choi;United States;24/08/2018;2018;TV-MA;90 min;Comedies, Music & Musicals;An aspiring rapper and his best friend/manager have one night to bounce back from embarrassment and make their dreams of hip-hop stardom come true.
s6074;Movie;The Age of Shadows;Jee-woon Kim;Kang-ho Song, Gong Yoo, Ji-min Han, Tae-goo Eom, Sung-rok Shin, Hee-soon Park, Young-ju Seo, Song Kang-ho;South Korea;01/01/2018;2016;TV-MA;140 min;Action & Adventure, Dramas, International Movies;Formerly a Korean resistance fighter, a policeman working for Japan is tasked with tracking down resistance leaders before they acquire explosives.
s6075;TV Show;The Alcàsser Murders;Elías León;;Spain;15/06/2019;2019;TV-MA;1 Season;Crime TV Shows, Docuseries, International TV Shows;New interviews and an up-to-date analysis of evidence shed light on the 1992 murders of three girls in Spain and their profound impact on the nation.
s6080;Movie;The American Meme;Bert Marcus;Paris Hilton, Josh Ostrovsky, Brittany Furlan, Kirill Bichutsky, DJ Khaled, Emily Ratajkowski, Hailey Baldwin;United States;07/12/2018;2018;TV-MA;98 min;Documentaries;Social media stars Paris Hilton, Josh Ostrovsky, Brittany Furlan and Kirill Bichutsky hustle to build online empires – and face the pitfalls of fame.
s6081;Movie;The American President;Rob Reiner;Michael Douglas, Annette Bening, Martin Sheen, Michael J. Fox, David Paymer, Samantha Mathis, John Mahoney, Anna Deavere Smith, Nina Siemaszko, Wendie Malick, Shawna Waldron, Richard Dreyfuss, Joshua Malina;United States;01/01/2021;1995;PG-13;113 min;Comedies, Dramas, Romantic Movies;The widowed president strikes up a romance with a beautiful Washington lobbyist – but can the couple keep their private and political lives separate?
s6082;Movie;The Amityville Horror;Andrew Douglas;Ryan Reynolds, Melissa George, Chloë Grace Moretz, Jesse James, Jimmy Bennett, Rachel Nichols, Philip Baker Hall, Isabel Conner, Brendan Donaldson, Annabel Armour;United States;01/01/2020;2005;R;89 min;Horror Movies;This hair-raising remake of the 1979 horror hit depicts the ordeal of the Lutz family, whose new home has a gory past and a legacy of demons.
s6084;Movie;The Angel;Ariel Vromen;Marwan Kenzari, Hannah Ware, Toby Kebbell, Waleed Zuaiter, Maisa Abd Elhadi, Sasson Gabai, Mickey Leon, Ori Pfeffer, Slimane Dazi;Israel, United States;14/09/2018;2018;TV-MA;114 min;Dramas, International Movies, Thrillers;As his country prepares for war, top Egyptian official Ashraf Marwan makes contact with Israel and wades into a shadowy game of high-stakes espionage.
s6086;Movie;The Animal People;Denis Hennelly, Casey Suchan;;United States;11/03/2020;2019;TV-MA;97 min;Documentaries;Animal rights protesters trying to shut down a facility that conducts animal testing are labeled terrorists by big business and law enforcement.
s6089;Movie;The Apostate;Federico Veiroj;Álvaro Ogalla, Marta Larralde, Bárbara Lennie, Vicky Peña, Juan Calot, Kaiet Rodriguez, Andrés Gertrúdix, Joaquín Climent, Álvaro Roig, Tino Martinez, Mercedes Hoyos;Spain, France, Uruguay;10/05/2017;2015;TV-MA;80 min;Comedies, Dramas, International Movies;A young man determined to renounce Catholicism by having his baptismal records excised is thwarted by church bureaucracy and his own inner conflicts.
s6090;Movie;The App;Elisa Fuksas;Vincenzo Crea, Jessica Cressy, Greta Scarano, Maya Sansa, Abel Ferrara, Anita Kravos;Italy;26/12/2019;2019;TV-MA;79 min;Dramas, Independent Movies, International Movies;While in Rome to shoot his first movie, actor and industrial heir Nick becomes obsessed with a dating app that sends him into a self-destructive spiral.
s6092;Movie;The Arbitration;Niyi Akinmolayan;Adesua Etomi, O.C. Ukeje, Ireti Doyle, Sola Fosudo, Somkele Iyamah, Lota Chukwu, Gregory Ojefua, Beverly Naya, Bimbo Ademoye, Pius Fatoke;Nigeria;26/02/2020;2016;TV-MA;101 min;Dramas, International Movies;An arbitration panel is formed after a company CEO in Nigeria is sued for wrongful dismissal and rape by an employee with whom he had an affair.
s6093;Movie;The Art of Loving;Maria Sadowska;Magdalena Boczarska, Eryk Lubos, Justyna Wasilewska, Piotr Adamczyk, Arkadiusz Jakubik, Wojciech Mecwaldowski, Borys Szyc, Katarzyna Kwiatkowska, Artur Barci?;Poland;15/03/2018;2017;TV-MA;115 min;Dramas, International Movies;During Communist rule, a Polish gynecologist and sexologist defies taboo and fights to publish her groundbreaking book on love and sex.
s6094;Movie;The Art of the Steal;Jonathan Sobol;Kurt Russell, Jay Baruchel, Katheryn Winnick, Chris Diamantopoulos, Kenneth Welsh, Jason Jones, Terence Stamp, Matt Dillon, Devon Bostick;Canada, United States;08/12/2018;2013;R;90 min;Action & Adventure, Comedies, Independent Movies;Crunch Calhoun, a daredevil motorcyclist and mostly reformed con artist, agrees to do one last job: helping his brother Nicky steal a priceless book.
s6095;Movie;The Art of War;Christian Duguay;Wesley Snipes, Anne Archer, Maury Chaykin, Marie Matiko, Cary-Hiroyuki Tagawa, Michael Biehn, Donald Sutherland, Liliana Komorowska, James Hong;United States, Canada;01/07/2020;2000;R;117 min;Action & Adventure;Framed for the murder of an ambassador, a former member of the United Nations' elite covert action unit will do whatever it takes to clear his name.
s6096;Movie;The Artist;Michel Hazanavicius;Jean Dujardin, Bérénice Bejo, John Goodman, James Cromwell, Penelope Ann Miller, Missi Pyle, Beth Grant, Ed Lauter, Joel Murray, Elizabeth Tulloch, Ken Davitian, Malcolm McDowell;France, Belgium, United States;25/04/2020;2011;PG-13;101 min;Comedies, Dramas, Independent Movies;Winner of five Oscars, this black-and-white silent film follows the romance between a silent-era legend on a downward spiral and a rising starlet.
s6097;TV Show;The Assassination of Gianni Versace;;Edgar Ramírez, Darren Criss, Ricky Martin, Penélope Cruz;United States;06/03/2019;2018;TV-MA;1 Season;Crime TV Shows, TV Dramas, TV Thrillers;Defining moments in Andrew Cunanan's life, starting in childhood, lead up to a 1997 murder spree that kills five, including fashion icon Gianni Versace.
s6098;Movie;The Assignment;Walter Hill;Michelle Rodriguez, Sigourney Weaver, Tony Shalhoub, Anthony LaPaglia, Caitlin Gerard, Brent Langdon, Adrian Hough, Ken Kirzinger, Darryl Quon, Caroline Chan;France, Canada, United States;15/03/2020;2016;R;95 min;Action & Adventure;A hitman has his body surgically altered into a woman's against his will. Now he has to track down the surgeon responsible and get his revenge.
s6099;Movie;The Autopsy of Jane Doe;André Øvredal;Emile Hirsch, Brian Cox, Ophelia Lovibond, Michael McElhatton, Parker Sawyers, Jane Perry, Olwen Catherine Kelly;United Kingdom, United States;30/12/2018;2016;R;86 min;Horror Movies, Independent Movies, Thrillers;A father-son team of small-town coroners performs an autopsy on an unidentified woman with mysterious injuries and a terrifying secret.
s6100;Movie;The Awakening of Motti Wolkenbruch;Michael Steiner;Inge Maux, Noémie Schmidt, Joel Basman, Sunnyi Melles, Udo Samel, Rachel Braunschweig, Oriana Schrage, Meytal Gal;Switzerland;25/10/2019;2018;TV-MA;94 min;Comedies, Dramas, International Movies;Pressured to marry a nice Orthodox Jewish woman, Motti is thrown for a loop when he falls for classmate Laura, who his mother will never approve of.
s6101;Movie;The B-Side: Elsa Dorfman's Portrait Photography;Errol Morris;Elsa Dorfman;United States;31/10/2017;2016;R;76 min;Documentaries;Filmmaker Errol Morris probes the life, work and studio of his pal Elsa Dorfman, a Polaroid photographer who's shot luminaries and regular folk alike.
s6103;Movie;The Babysitter;McG;Samara Weaving, Hana Mae Lee, Judah Lewis, Robbie Amell, Bella Thorne, Andrew Bachelor, Emily Alyn Lind, Leslie Bibb, Ken Marino;United States;13/10/2017;2017;TV-MA;85 min;Comedies, Horror Movies;When Cole stays up past his bedtime, he discovers that his hot babysitter is part of a satanic cult that will stop at nothing to keep him quiet.
s6104;Movie;The Babysitter: Killer Queen;McG;Judah Lewis, Jenna Ortega, Emily Alyn Lind, Andrew Bachelor, Robbie Amell, Bella Thorne, Hana Mae Lee, Ken Marino, Leslie Bibb, Chris Wylde, Carl McDowell;United States;10/09/2020;2020;TV-MA;102 min;Comedies, Horror Movies;Two years after Cole survived a satanic blood cult, he's living another nightmare: high school. And the demons from his past? Still making his life hell.
s6108;Movie;The Bad Batch;Ana Lily Amirpour;Suki Waterhouse, Jason Momoa, Keanu Reeves, Jim Carrey, Giovanni Ribisi, Yolonda Ross;United States;22/09/2017;2016;R;119 min;Dramas, Independent Movies, Thrillers;Banished to a wasteland of undesirables, a young woman struggles to find her feet among a drug-soaked desert society and an enclave of cannibals.
s6109;Movie;The Bad Education Movie;Elliot Hegarty;Jack Whitehall, Joanna Scanlan, Iain Glen, Ethan Lawrence, Layton Williams, Kae Alexander, Weruche Opia, Nikki Runeckles, Charlie Wernham, Jack Binstead;United Kingdom;15/12/2018;2015;TV-MA;87 min;Comedies;Britain's most ineffective but caring teacher takes his class to Cornwall for one last school trip, where anything could happen –
s6110;Movie;The Bad Kids;Keith Fulton, Louis Pepe;;United States;01/04/2017;2016;TV-MA;101 min;Documentaries;In this documentary, teachers at a Mojave Desert high school adhere to a belief that compassion and life skills can profoundly help at-risk students.
s6111;Movie;The Ballad of Buster Scruggs;Joel Coen, Ethan Coen;Liam Neeson, James Franco, Tim Blake Nelson, Tom Waits, Zoe Kazan, Brendan Gleeson;United States;16/11/2018;2018;R;133 min;Comedies, Dramas;Ranging from absurd to profound, these Western vignettes from the Coen brothers follow the adventures of outlaws and settlers on the American frontier.
s6112;Movie;The Ballad of Lefty Brown;Jared Moshé;Bill Pullman, Kathy Baker, Jim Caviezel, Joseph Anderson, Diego Josef, Tommy Flanagan, Peter Fonda;United States;07/02/2020;2017;R;112 min;Dramas;After his longtime partner is assassinated, a slow-footed cowboy sets out to find his killer and uncovers a conspiracy engineered by some powerful men.
s6113;Movie;The Bar;Álex de la Iglesia;Blanca Suárez, Mario Casas, Carmen Machi, Secun de la Rosa, Jaime Ordoñez, Terele Pávez, Joaquín Climent, Alejandro Awada;Spain, Argentina;24/09/2017;2017;TV-MA;102 min;Comedies, Horror Movies, International Movies;Strangers holed up in a Madrid bar after witnessing a murder begin to turn on each other as panic sets in and the body count rises.
s6115;TV Show;The Barrier;;Unax Ugalde, Olivia Molina, Eleonora Wexler, Abel Folk, Ángela Molina, Manu Fullola, Daniel Ibáñez, Laura Quirós, Nicolás Illoro, Belén Écija, Juan Blanco, Yaima Ramos;Spain;11/09/2020;2020;TV-MA;1 Season;International TV Shows, Spanish-Language TV Shows, TV Dramas;One family’s fight for survival in a future dystopian Madrid illustrates the disparity between two worlds separated by a fence — and so much more.
s6116;Movie;The Basement;Brian M. Conley, Nathan Ives;Mischa Barton, Jackson Davis, Cayleb Long, Tracie Thoms, Bailey Anne Borders;United States;09/04/2019;2018;TV-MA;89 min;Horror Movies, Thrillers;Known for tortuous role-play with victims in his basement, a twisted serial killer abducts a musician who has a deeper connection to his mind games.
s6117;Movie;The Battered Bastards of Baseball;Chapman Way, Maclain Way;Todd Field, Kurt Russell;United States;11/07/2014;2014;TV-MA;80 min;Documentaries, Sports Movies;The colorful true story of the Portland Mavericks, a scrappy, independent baseball team of underdogs started by actor Bing Russell in the 1970s.
s6120;Movie;The Beast;Ludovico Di Martino;Fabrizio Gifuni, Lino Musella, Monica Piseddu, Andrea Pennacchi, Emanuele Linfatti, Nicolò Galasso, Giacomo Colavito, Giada Gagliardi, Gianmarco Vettori, Silvia Gallerano, Massimiliano Setti;Italy;27/11/2020;2020;TV-MA;100 min;Action & Adventure, International Movies;To rescue his daughter, an unstable Special Forces veteran unleashes his inner beast as he pursues her kidnappers — and soon becomes a suspect himself.
s6122;TV Show;The Beat;;Henley Hii, Yise Loo, Aric Ho, Tiffany Leong, Issac Dang, Christy Yow;;18/09/2017;2012;TV-MA;1 Season;International TV Shows, TV Dramas;The artistic pursuits of two childhood friends, an aspiring singer and a talented dancer, lead them to four other 20-somethings in a drumming group.
s6126;Movie;The Best of Rafa? Rutkowski Olka Szcz??niak;;Rafa? Rutkowski, Olka Szcz??niak;;19/09/2016;2016;TV-MA;63 min;Stand-Up Comedy;"""Recipe for Life"" star Rafa? Rutkowski and Comedy Lab's Olka Szcz??niak serve up humorous impressions and wry wit at Warsaw's Klub Hybrydy."
